VEHICLE_POWER,CARRY_CAPACITY,CUBIC_CAPACITY,VEHICLE_COLOUR_2
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,GRY
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,618.0,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,200.0,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,6000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1557.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,13460.0,,ZZ
,,,ZZ
,,,ZZ
,880.0,,ZZ
,,883.0,ZZ
,,,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,BLK
,,,ZZ
,800.0,,ZZ
,,,ZZ
,496.0,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1130.0,,ZZ
,,,ZZ
,1590.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,475.0,,ZZ
,,,ZZ
,,1600.0,ZZ
,105.0,,WHI
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5280.0,,ZZ
,650.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,989.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,2260.0,,ZZ
,,1131.0,WHI
,,,ZZ
,14960.0,,ZZ
,,,ZZ
,1210.0,,ZZ
,,,ZZ
,,3500.0,ZZ
,2540.0,,ZZ
,,,ZZ
,,,ZZ
,1005.0,,ZZ
,,,ZZ
,,250.0,ZZ
,484.0,,ZZ
,730.0,,ZZ
,,,ZZ
,1260.0,,ZZ
,820.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,920.0,,ZZ
,,,ZZ
,,,ZZ
,1055.0,,ZZ
,868.0,,ZZ
,1007.0,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,487.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,1030.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1240.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,BLK
,,,ZZ
,2255.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1262.0,,ZZ
,,,ZZ
,,,ZZ
,911.0,,ZZ
,,,ZZ
,1070.0,,ZZ
,,,ZZ
,1019.0,,ZZ
,,,ZZ
,,124.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,RED
,,,ZZ
,,,ZZ
,495.0,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,,ZZ
,,,ZZ
,1185.0,,ZZ
,1115.0,,ZZ
,1125.0,2800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1090.0,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,13795.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,502.0,ZZ
,632.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,1598.0,ZZ
,,,ZZ
,,,ZZ
,1230.0,,ZZ
,,109.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1005.0,,ZZ
,,,ZZ
,556.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,912.0,,ZZ
,,,ZZ
,,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,250.0,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,740.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,13720.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1250.0,ZZ
,,,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,1099.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,10400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,4100.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,124.0,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,9000.0,ZZ
,1095.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,500.0,ZZ
,,,ZZ
,1240.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,705.0,,ZZ
,,,GLD
,,,ZZ
,,,ZZ
,4630.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,5480.0,,ZZ
,957.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,BLK
,885.0,,ZZ
,,,ZZ
,,,ZZ
,,4200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,518.0,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,13820.0,7500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1584.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1099.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,13400.0,9600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,3405.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,GRN
,,,ZZ
,,,ZZ
,907.0,3200.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,2300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,YLW
,220.0,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,400.0,OGE
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1073.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1440.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,5700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,12820.0,2700.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,890.0,,ZZ
,17680.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3400.0,ZZ
,900.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8080.0,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1037.0,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,1021.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2300.0,ZZ
,,,ZZ
,1041.0,,ZZ
,,,ZZ
,1970.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,4940.0,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1080.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1045.0,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,109.0,ZZ
,,490.0,ZZ
,,,ZZ
,,,ZZ
,,650.0,RED
,,,ZZ
,7340.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,595.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,759.0,,ZZ
,100.0,,ZZ
,,,ZZ
,,,ZZ
,6900.0,,ZZ
,,,ZZ
,800.0,,ZZ
,1119.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2700.0,ZZ
,,,ZZ
,,,ZZ
,1360.0,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1085.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,1060.0,,ZZ
,1150.0,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,530.0,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,549.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,919.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,705.0,,ZZ
,,,ZZ
,575.0,2500.0,ZZ
,,110.0,WHI
,,,ZZ
,,400.0,ZZ
,,,ZZ
,1740.0,,ZZ
,,,ZZ
,,1200.0,ZZ
,,3500.0,ZZ
,3600.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,359.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,537.0,,ZZ
,,,BLK
,,,ZZ
,,,ZZ
,1050.0,,ZZ
,,,ZZ
,,,ZZ
,1135.0,,ZZ
,1080.0,,ZZ
,,,ZZ
,,1290.0,OGE
,,,ZZ
,,,ZZ
,,449.0,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,1100.0,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,,1500.0,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,2500.0,ZZ
,,,ZZ
,548.0,,ZZ
,,,ZZ
,,,ZZ
,600.0,,ZZ
,,,ZZ
,,,ZZ
,14240.0,,ZZ
,,600.0,BLK
,300.0,,ZZ
,,,ZZ
,745.0,,ZZ
,,,ZZ
,4800.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,400.0,ZZ
,,,RED
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,430.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1200.0,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1430.0,,ZZ
,,,ZZ
,2480.0,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,3980.0,,ZZ
,810.0,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,GRY
,870.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,BLK
,1115.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,2700.0,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,754.0,,ZZ
,868.0,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,585.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1195.0,3200.0,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,500.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,945.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,109.0,ZZ
,15200.0,,ZZ
,,,ZZ
,1548.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,880.0,,ZZ
,960.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,581.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1439.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,450.0,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,1071.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1990.0,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,960.0,,ZZ
,1373.0,,ZZ
,,,ZZ
,,,ZZ
,415.0,,ZZ
,,,ZZ
,4400.0,,ZZ
,,,ZZ
,2580.0,,ZZ
,,,ZZ
,,,ZZ
,568.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,645.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,5000.0,ZZ
,445.0,,ZZ
,520.0,,ZZ
,1825.0,,ZZ
,,,ZZ
,1030.0,3000.0,ZZ
,,,ZZ
,713.0,,ZZ
,,1800.0,ZZ
,1339.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,635.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,480.0,RED
,,,ZZ
,,,ZZ
,,,ZZ
,498.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,16330.0,,ZZ
,,,RED
,,3500.0,ZZ
,,,ZZ
,14780.0,,ZZ
,,1600.0,ZZ
,,700.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1025.0,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,965.0,,ZZ
,27440.0,,GRY
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,1450.0,ZZ
,,,ZZ
,,,ZZ
,1018.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,938.0,,ZZ
,,,ZZ
,,,ZZ
,,200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,200.0,ZZ
,,1923.0,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,300.0,GRY
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,945.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,3000.0,ZZ
,,700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,661.0,,ZZ
,,1400.0,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1030.0,,ZZ
,500.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,953.0,,ZZ
,995.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1150.0,ZZ
,774.0,2700.0,ZZ
,,,ZZ
,1190.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2800.0,ZZ
,,,ZZ
,790.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,488.0,,ZZ
,,,ZZ
,,,ZZ
,,1500.0,ZZ
,,,ZZ
,,,ZZ
,1052.0,3500.0,ZZ
,,,ZZ
,1530.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1090.0,,ZZ
,,,ZZ
,,1800.0,ZZ
,,750.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1480.0,,ZZ
,,,ZZ
,1105.0,,ZZ
,16700.0,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,125.0,ZZ
,,,ZZ
,1295.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,808.0,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,,5700.0,ZZ
,,,ZZ
,545.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5400.0,,ZZ
,,5700.0,ZZ
,,,ZZ
,1380.0,,ZZ
,,,ZZ
,680.0,,ZZ
,300.0,,ZZ
,,750.0,ZZ
,,600.0,ZZ
,300.0,,ZZ
,,1690.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1320.0,,ZZ
,,,ZZ
,,450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,670.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,720.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1715.0,,ZZ
,100.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1453.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1359.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1098.0,ZZ
,,1130.0,ZZ
,,,ZZ
,,,ZZ
,,1340.0,ZZ
,,,ZZ
,,1700.0,ZZ
,,1200.0,ZZ
,660.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,472.0,,ZZ
,,,ZZ
,,,ZZ
,479.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,14340.0,,RED
,,,ZZ
,440.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,12570.0,4000.0,ZZ
,8690.0,,OGE
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,495.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1228.0,,ZZ
,,,ZZ
,,3000.0,ZZ
,12380.0,,GRN
,,1600.0,ZZ
,,,ZZ
,,600.0,ZZ
,,,MRN
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,436.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1400.0,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
